Timestamp,P_PV_kW,P_Load_kW,TEMPERATURE,IRRADIATION,hour_norm
2025-11-15 17:00:00+01:00,0.061,0.752,16.6,105.0,0.708
2025-11-15 18:00:00+01:00,0.002,0.648,14.6,20.0,0.75
2025-11-15 19:00:00+01:00,0.001,1.211,13.6,0.0,0.792
2025-11-15 20:00:00+01:00,0.002,1.447,14.3,0.0,0.833
2025-11-15 21:00:00+01:00,0.002,1.242,14.2,0.0,0.875
2025-11-15 22:00:00+01:00,0.001,0.926,13.7,0.0,0.917
2025-11-15 23:00:00+01:00,0.0,1.128,12.9,0.0,0.958
2025-11-16 00:00:00+01:00,0.0,1.418,12.6,0.0,0.0
2025-11-16 01:00:00+01:00,0.0,1.099,12.4,0.0,0.042
2025-11-16 02:00:00+01:00,0.0,0.803,11.8,0.0,0.083
2025-11-16 03:00:00+01:00,0.0,0.586,12.4,0.0,0.125
2025-11-16 04:00:00+01:00,0.0,0.273,12.7,0.0,0.167
2025-11-16 05:00:00+01:00,0.0,0.237,12.6,0.0,0.208
2025-11-16 06:00:00+01:00,0.0,0.29,12.9,0.0,0.25
2025-11-16 07:00:00+01:00,0.001,0.272,13.4,0.0,0.292
2025-11-16 08:00:00+01:00,0.15,0.248,13.0,0.0,0.333
2025-11-16 09:00:00+01:00,1.256,0.257,13.8,7.0,0.375
2025-11-16 10:00:00+01:00,1.0,0.232,14.7,55.0,0.417
2025-11-16 11:00:00+01:00,0.707,0.335,16.2,121.0,0.458
2025-11-16 12:00:00+01:00,1.238,1.024,17.9,154.0,0.5
2025-11-16 13:00:00+01:00,1.675,0.551,19.1,243.0,0.542
2025-11-16 14:00:00+01:00,1.631,2.29,20.2,374.0,0.583
2025-11-16 15:00:00+01:00,0.988,2.151,20.3,356.0,0.625
2025-11-16 16:00:00+01:00,0.328,0.918,19.8,227.0,0.667
2025-11-16 17:00:00+01:00,0.059,0.532,19.0,122.0,0.708
2025-11-16 18:00:00+01:00,0.001,0.527,17.9,16.0,0.75
2025-11-16 19:00:00+01:00,0.0,1.203,17.0,0.0,0.792
2025-11-16 20:00:00+01:00,0.0,1.3,16.6,0.0,0.833
2025-11-16 21:00:00+01:00,0.0,1.349,16.0,0.0,0.875
2025-11-16 22:00:00+01:00,0.0,1.284,14.0,0.0,0.917
2025-11-16 23:00:00+01:00,0.0,1.281,13.2,0.0,0.958
2025-11-17 00:00:00+01:00,0.0,1.201,13.0,0.0,0.0
2025-11-17 01:00:00+01:00,0.0,0.882,13.2,0.0,0.042
2025-11-17 02:00:00+01:00,0.0,0.315,13.7,0.0,0.083
2025-11-17 03:00:00+01:00,0.0,0.371,13.4,0.0,0.125
2025-11-17 04:00:00+01:00,0.0,0.266,13.3,0.0,0.167
2025-11-17 05:00:00+01:00,0.0,0.26,13.3,0.0,0.208
2025-11-17 06:00:00+01:00,0.0,0.258,13.8,0.0,0.25
2025-11-17 07:00:00+01:00,0.0,0.266,13.9,0.0,0.292
2025-11-17 08:00:00+01:00,0.033,0.363,12.9,0.0,0.333
2025-11-17 09:00:00+01:00,0.143,0.371,13.3,2.0,0.375
2025-11-17 10:00:00+01:00,0.133,0.309,13.4,27.0,0.417
2025-11-17 11:00:00+01:00,0.813,0.257,15.0,116.0,0.458
2025-11-17 12:00:00+01:00,1.992,0.294,15.9,224.0,0.5
2025-11-17 13:00:00+01:00,2.728,0.385,16.2,195.0,0.542
2025-11-17 14:00:00+01:00,2.029,0.356,18.7,304.0,0.583
2025-11-17 15:00:00+01:00,0.678,0.786,18.9,334.0,0.625
2025-11-17 16:00:00+01:00,0.281,0.991,18.4,213.0,0.667
2025-11-17 17:00:00+01:00,0.076,0.808,17.2,105.0,0.708
2025-11-17 18:00:00+01:00,0.002,0.758,17.0,23.0,0.75
2025-11-17 19:00:00+01:00,0.0,0.928,16.9,0.0,0.792
2025-11-17 20:00:00+01:00,0.001,1.089,16.7,0.0,0.833
2025-11-17 21:00:00+01:00,0.0,1.076,16.9,0.0,0.875
2025-11-17 22:00:00+01:00,0.0,1.037,16.4,0.0,0.917
2025-11-17 23:00:00+01:00,0.0,1.198,16.3,0.0,0.958
2025-11-18 00:00:00+01:00,0.0,0.814,13.7,0.0,0.0
2025-11-18 01:00:00+01:00,0.0,0.341,11.8,0.0,0.042
2025-11-18 02:00:00+01:00,0.0,0.305,11.0,0.0,0.083
2025-11-18 03:00:00+01:00,0.0,0.412,11.2,0.0,0.125
2025-11-18 04:00:00+01:00,0.0,0.272,11.4,0.0,0.167
2025-11-18 05:00:00+01:00,0.0,0.245,11.2,0.0,0.208
2025-11-18 06:00:00+01:00,0.0,0.287,10.9,0.0,0.25
2025-11-18 07:00:00+01:00,0.001,0.268,10.5,0.0,0.292
2025-11-18 08:00:00+01:00,0.084,0.32,10.5,0.0,0.333
2025-11-18 09:00:00+01:00,1.41,0.263,11.3,10.0,0.375
2025-11-18 10:00:00+01:00,2.679,0.868,12.0,105.0,0.417
2025-11-18 11:00:00+01:00,2.976,0.374,13.1,216.0,0.458
2025-11-18 12:00:00+01:00,3.402,0.355,13.6,333.0,0.5
2025-11-18 13:00:00+01:00,2.782,0.318,13.9,378.0,0.542
2025-11-18 14:00:00+01:00,2.072,1.285,14.5,399.0,0.583
2025-11-18 15:00:00+01:00,0.965,0.73,13.8,364.0,0.625
2025-11-18 16:00:00+01:00,0.274,0.948,13.0,275.0,0.667
2025-11-18 17:00:00+01:00,0.067,1.408,11.7,148.0,0.708
2025-11-18 18:00:00+01:00,0.003,1.285,10.3,26.0,0.75
2025-11-18 19:00:00+01:00,0.001,1.672,9.3,0.0,0.792
2025-11-18 20:00:00+01:00,0.0,2.553,9.1,0.0,0.833
2025-11-18 21:00:00+01:00,0.0,2.273,8.4,0.0,0.875
2025-11-18 22:00:00+01:00,0.0,2.87,7.4,0.0,0.917
2025-11-18 23:00:00+01:00,0.0,1.985,6.8,0.0,0.958
2025-11-19 00:00:00+01:00,0.0,0.975,6.1,0.0,0.0
2025-11-19 01:00:00+01:00,0.0,0.308,6.0,0.0,0.042
2025-11-19 02:00:00+01:00,0.0,0.306,5.9,0.0,0.083
2025-11-19 03:00:00+01:00,0.0,0.508,5.4,0.0,0.125
2025-11-19 04:00:00+01:00,0.0,0.272,4.9,0.0,0.167
2025-11-19 05:00:00+01:00,0.0,0.272,4.4,0.0,0.208
2025-11-19 06:00:00+01:00,0.0,0.254,4.3,0.0,0.25
2025-11-19 07:00:00+01:00,0.0,0.283,4.0,0.0,0.292
2025-11-19 08:00:00+01:00,0.267,0.361,4.1,0.0,0.333
2025-11-19 09:00:00+01:00,0.494,0.352,4.7,16.0,0.375
2025-11-19 10:00:00+01:00,0.771,0.387,6.1,120.0,0.417
2025-11-19 11:00:00+01:00,0.92,0.345,7.9,241.0,0.458
2025-11-19 12:00:00+01:00,1.765,0.266,9.6,331.0,0.5
2025-11-19 13:00:00+01:00,1.468,0.268,11.0,393.0,0.542
2025-11-19 14:00:00+01:00,0.865,0.455,12.0,409.0,0.583
2025-11-19 15:00:00+01:00,0.724,1.625,12.4,359.0,0.625
2025-11-19 16:00:00+01:00,0.353,1.824,12.2,262.0,0.667
2025-11-19 17:00:00+01:00,0.072,2.077,11.0,139.0,0.708
2025-11-19 18:00:00+01:00,0.0,2.206,8.3,24.0,0.75
2025-11-19 19:00:00+01:00,0.0,2.351,7.2,0.0,0.792
2025-11-19 20:00:00+01:00,0.0,2.386,8.7,0.0,0.833
2025-11-19 21:00:00+01:00,0.0,2.3,9.6,0.0,0.875
2025-11-19 22:00:00+01:00,0.0,1.346,9.0,0.0,0.917
2025-11-19 23:00:00+01:00,0.0,2.12,8.7,0.0,0.958
2025-11-20 00:00:00+01:00,0.0,1.454,8.6,0.0,0.0
2025-11-20 01:00:00+01:00,0.0,0.621,8.7,0.0,0.042
2025-11-20 02:00:00+01:00,0.0,0.289,8.6,0.0,0.083
2025-11-20 03:00:00+01:00,0.0,0.401,8.5,0.0,0.125
2025-11-20 04:00:00+01:00,0.0,0.272,9.0,0.0,0.167
2025-11-20 05:00:00+01:00,0.0,0.268,8.8,0.0,0.208
2025-11-20 06:00:00+01:00,0.0,0.224,8.8,0.0,0.25
2025-11-20 07:00:00+01:00,0.0,0.299,9.2,0.0,0.292
2025-11-20 08:00:00+01:00,0.015,0.322,8.1,0.0,0.333
2025-11-20 09:00:00+01:00,0.279,0.339,8.3,13.0,0.375
2025-11-20 10:00:00+01:00,0.913,0.359,10.1,105.0,0.417
2025-11-20 11:00:00+01:00,1.736,0.277,11.1,170.0,0.458
2025-11-20 12:00:00+01:00,1.269,0.28,13.5,305.0,0.5
2025-11-20 13:00:00+01:00,0.963,1.048,14.5,323.0,0.542
2025-11-20 14:00:00+01:00,1.161,0.411,14.3,341.0,0.583
2025-11-20 15:00:00+01:00,0.685,1.513,14.0,291.0,0.625
2025-11-20 16:00:00+01:00,0.34,1.952,13.2,184.0,0.667
2025-11-20 17:00:00+01:00,0.088,2.982,12.3,94.0,0.708
2025-11-20 18:00:00+01:00,0.0,2.733,10.4,15.0,0.75
2025-11-20 19:00:00+01:00,0.0,2.808,10.5,0.0,0.792
2025-11-20 20:00:00+01:00,0.0,2.771,9.4,0.0,0.833
2025-11-20 21:00:00+01:00,0.0,2.366,8.9,0.0,0.875
2025-11-20 22:00:00+01:00,0.0,2.437,9.6,0.0,0.917
2025-11-20 23:00:00+01:00,0.0,1.178,9.0,0.0,0.958
2025-11-21 00:00:00+01:00,0.0,1.042,8.7,0.0,0.0
2025-11-21 01:00:00+01:00,0.0,0.374,8.1,0.0,0.042
2025-11-21 02:00:00+01:00,0.0,0.296,8.5,0.0,0.083
2025-11-21 03:00:00+01:00,0.0,0.558,8.1,0.0,0.125
2025-11-21 04:00:00+01:00,0.0,0.487,7.9,0.0,0.167
2025-11-21 05:00:00+01:00,0.0,0.281,7.1,0.0,0.208
2025-11-21 06:00:00+01:00,0.0,0.262,6.4,0.0,0.25
2025-11-21 07:00:00+01:00,0.0,0.247,5.5,0.0,0.292
2025-11-21 08:00:00+01:00,0.026,0.414,6.7,0.0,0.333
2025-11-21 09:00:00+01:00,0.751,0.315,5.7,13.0,0.375
2025-11-21 10:00:00+01:00,2.565,0.267,6.9,95.0,0.417
2025-11-21 11:00:00+01:00,2.757,0.196,7.6,206.0,0.458
2025-11-21 12:00:00+01:00,3.054,0.259,8.8,311.0,0.5
2025-11-21 13:00:00+01:00,1.131,0.266,10.4,385.0,0.542
2025-11-21 14:00:00+01:00,1.881,0.252,10.9,394.0,0.583
2025-11-21 15:00:00+01:00,0.971,0.466,11.1,315.0,0.625
2025-11-21 16:00:00+01:00,0.445,2.403,10.1,232.0,0.667
2025-11-21 17:00:00+01:00,0.078,2.708,9.2,115.0,0.708
2025-11-21 18:00:00+01:00,0.0,3.126,6.5,20.0,0.75
2025-11-21 19:00:00+01:00,0.0,3.284,6.3,0.0,0.792
2025-11-21 20:00:00+01:00,0.0,3.104,6.2,0.0,0.833
2025-11-21 21:00:00+01:00,0.0,3.171,6.2,0.0,0.875
2025-11-21 22:00:00+01:00,0.0,3.193,6.4,0.0,0.917
2025-11-21 23:00:00+01:00,0.0,1.806,6.2,0.0,0.958
2025-11-22 00:00:00+01:00,0.0,0.731,6.3,0.0,0.0
2025-11-22 01:00:00+01:00,0.0,0.367,6.0,0.0,0.042
2025-11-22 02:00:00+01:00,0.0,0.377,6.7,0.0,0.083
2025-11-22 03:00:00+01:00,0.0,0.283,6.5,0.0,0.125
2025-11-22 04:00:00+01:00,0.0,0.273,4.4,0.0,0.167
2025-11-22 05:00:00+01:00,0.0,0.269,2.7,0.0,0.208
2025-11-22 06:00:00+01:00,0.0,0.252,4.3,0.0,0.25
2025-11-22 07:00:00+01:00,0.0,0.263,4.7,0.0,0.292
2025-11-22 08:00:00+01:00,0.027,0.536,3.9,0.0,0.333
2025-11-22 09:00:00+01:00,0.196,0.28,4.8,7.0,0.375
2025-11-22 10:00:00+01:00,0.411,0.38,5.8,69.0,0.417
2025-11-22 11:00:00+01:00,0.552,0.347,6.8,111.0,0.458
2025-11-22 12:00:00+01:00,0.9,0.591,8.0,163.0,0.5
2025-11-22 13:00:00+01:00,1.141,0.391,8.2,165.0,0.542
2025-11-22 14:00:00+01:00,1.069,0.6,10.0,162.0,0.583
2025-11-22 15:00:00+01:00,0.846,2.992,9.5,243.0,0.625
2025-11-22 16:00:00+01:00,0.614,3.084,8.4,135.0,0.667
2025-11-22 17:00:00+01:00,0.099,3.0,7.8,81.0,0.708
2025-11-22 18:00:00+01:00,0.001,3.091,6.6,11.0,0.75
2025-11-22 19:00:00+01:00,0.0,3.338,4.6,0.0,0.792
2025-11-22 20:00:00+01:00,0.0,3.195,4.7,0.0,0.833
2025-11-22 21:00:00+01:00,0.0,3.026,3.8,0.0,0.875
2025-11-22 22:00:00+01:00,0.0,2.682,3.6,0.0,0.917
2025-11-22 23:00:00+01:00,0.0,2.675,2.4,0.0,0.958
2025-11-23 00:00:00+01:00,0.0,2.74,1.4,0.0,0.0
2025-11-23 01:00:00+01:00,0.0,2.678,0.9,0.0,0.042
2025-11-23 02:00:00+01:00,0.0,1.763,0.5,0.0,0.083
2025-11-23 03:00:00+01:00,0.0,0.481,0.4,0.0,0.125
2025-11-23 04:00:00+01:00,0.0,0.271,0.3,0.0,0.167
2025-11-23 05:00:00+01:00,0.0,0.273,-0.2,0.0,0.208
2025-11-23 06:00:00+01:00,0.0,0.221,-0.3,0.0,0.25
2025-11-23 07:00:00+01:00,0.001,0.293,-0.3,0.0,0.292
2025-11-23 08:00:00+01:00,0.224,0.247,-0.3,0.0,0.333
2025-11-23 09:00:00+01:00,1.647,0.229,0.5,13.0,0.375
2025-11-23 10:00:00+01:00,2.341,0.227,2.9,113.0,0.417
2025-11-23 11:00:00+01:00,1.503,0.242,5.3,229.0,0.458
2025-11-23 12:00:00+01:00,1.171,0.756,7.0,282.0,0.5
2025-11-23 13:00:00+01:00,0.935,2.608,7.5,194.0,0.542
2025-11-23 14:00:00+01:00,1.492,2.203,7.1,129.0,0.583
2025-11-23 15:00:00+01:00,0.866,2.349,7.4,157.0,0.625
2025-11-23 16:00:00+01:00,0.252,3.352,7.5,170.0,0.667
2025-11-23 17:00:00+01:00,0.1,3.933,6.8,71.0,0.708
2025-11-23 18:00:00+01:00,0.0,3.316,6.2,5.0,0.75
2025-11-23 19:00:00+01:00,0.0,3.605,5.7,0.0,0.792
2025-11-23 20:00:00+01:00,0.0,2.867,5.6,0.0,0.833
2025-11-23 21:00:00+01:00,0.0,3.798,5.7,0.0,0.875
2025-11-23 22:00:00+01:00,0.0,3.561,5.3,0.0,0.917
2025-11-23 23:00:00+01:00,0.0,2.998,5.3,0.0,0.958
2025-11-24 00:00:00+01:00,0.0,2.492,4.9,0.0,0.0
2025-11-24 01:00:00+01:00,0.0,0.414,5.1,0.0,0.042
2025-11-24 02:00:00+01:00,0.0,0.318,5.3,0.0,0.083
2025-11-24 03:00:00+01:00,0.0,0.243,5.1,0.0,0.125
2025-11-24 04:00:00+01:00,0.0,0.268,5.0,0.0,0.167
2025-11-24 05:00:00+01:00,0.0,0.262,5.4,0.0,0.208
2025-11-24 06:00:00+01:00,0.0,0.252,5.8,0.0,0.25
2025-11-24 07:00:00+01:00,0.0,0.451,7.0,0.0,0.292
2025-11-24 08:00:00+01:00,0.002,2.365,6.3,0.0,0.333
2025-11-24 09:00:00+01:00,0.018,0.39,7.4,3.0,0.375
2025-11-24 10:00:00+01:00,0.061,0.343,8.4,23.0,0.417
2025-11-24 11:00:00+01:00,0.139,0.399,9.4,65.0,0.458
2025-11-24 12:00:00+01:00,0.148,0.347,10.1,90.0,0.5
2025-11-24 13:00:00+01:00,0.355,1.601,10.6,62.0,0.542
2025-11-24 14:00:00+01:00,0.47,0.431,10.0,64.0,0.583
2025-11-24 15:00:00+01:00,0.362,2.305,11.2,100.0,0.625
2025-11-24 16:00:00+01:00,0.443,3.127,11.5,88.0,0.667
2025-11-24 17:00:00+01:00,0.078,2.194,10.5,32.0,0.708
2025-11-24 18:00:00+01:00,0.0,2.027,9.3,6.0,0.75
2025-11-24 19:00:00+01:00,0.0,2.817,8.8,0.0,0.792
2025-11-24 20:00:00+01:00,0.0,3.023,8.3,0.0,0.833
2025-11-24 21:00:00+01:00,0.0,2.191,8.5,0.0,0.875
2025-11-24 22:00:00+01:00,0.0,1.64,8.5,0.0,0.917
2025-11-24 23:00:00+01:00,0.0,1.678,9.8,0.0,0.958
2025-11-25 00:00:00+01:00,0.0,0.325,10.4,0.0,0.0
2025-11-25 01:00:00+01:00,0.0,0.302,10.5,0.0,0.042
2025-11-25 02:00:00+01:00,0.0,0.287,9.8,0.0,0.083
2025-11-25 03:00:00+01:00,0.0,0.272,10.9,0.0,0.125
2025-11-25 04:00:00+01:00,0.0,0.262,12.0,0.0,0.167
2025-11-25 05:00:00+01:00,0.0,0.266,11.1,0.0,0.208
2025-11-25 06:00:00+01:00,0.0,0.241,10.6,0.0,0.25
2025-11-25 07:00:00+01:00,0.0,1.178,11.6,0.0,0.292
2025-11-25 08:00:00+01:00,0.002,2.432,10.6,0.0,0.333
2025-11-25 09:00:00+01:00,0.137,1.059,9.6,3.0,0.375
2025-11-25 10:00:00+01:00,0.497,1.063,9.5,57.0,0.417
2025-11-25 11:00:00+01:00,0.688,1.056,11.8,169.0,0.458
2025-11-25 12:00:00+01:00,0.774,0.877,13.7,189.0,0.5
2025-11-25 13:00:00+01:00,1.673,0.317,14.1,168.0,0.542
2025-11-25 14:00:00+01:00,1.084,0.58,14.7,294.0,0.583
2025-11-25 15:00:00+01:00,0.513,0.42,14.6,335.0,0.625
2025-11-25 16:00:00+01:00,0.413,0.759,14.1,223.0,0.667
2025-11-25 17:00:00+01:00,0.119,0.981,12.6,126.0,0.708
2025-11-25 18:00:00+01:00,0.0,1.653,10.5,19.0,0.75
2025-11-25 19:00:00+01:00,0.0,2.013,9.7,0.0,0.792
2025-11-25 20:00:00+01:00,0.0,1.909,8.1,0.0,0.833
2025-11-25 21:00:00+01:00,0.0,1.455,7.0,0.0,0.875
2025-11-25 22:00:00+01:00,0.0,1.351,6.0,0.0,0.917
2025-11-25 23:00:00+01:00,0.0,1.334,6.1,0.0,0.958
2025-11-26 00:00:00+01:00,0.0,0.524,5.9,0.0,0.0
2025-11-26 01:00:00+01:00,0.0,0.313,5.7,0.0,0.042
2025-11-26 02:00:00+01:00,0.0,0.293,5.7,0.0,0.083
2025-11-26 03:00:00+01:00,0.0,0.276,5.5,0.0,0.125
2025-11-26 04:00:00+01:00,0.0,0.26,5.0,0.0,0.167
2025-11-26 05:00:00+01:00,0.0,0.211,5.2,0.0,0.208
2025-11-26 06:00:00+01:00,0.0,0.291,4.5,0.0,0.25
2025-11-26 07:00:00+01:00,0.0,1.126,4.5,0.0,0.292
2025-11-26 08:00:00+01:00,0.061,0.733,4.5,0.0,0.333
2025-11-26 09:00:00+01:00,1.429,0.264,4.8,8.0,0.375
2025-11-26 10:00:00+01:00,1.487,0.343,6.5,91.0,0.417
2025-11-26 11:00:00+01:00,1.736,0.274,8.4,219.0,0.458
2025-11-26 12:00:00+01:00,0.721,0.244,10.4,341.0,0.5
2025-11-26 13:00:00+01:00,1.815,0.78,12.0,374.0,0.542
2025-11-26 14:00:00+01:00,1.097,1.003,10.8,346.0,0.583
2025-11-26 15:00:00+01:00,0.995,1.948,11.7,276.0,0.625
2025-11-26 16:00:00+01:00,0.402,2.718,11.4,216.0,0.667
2025-11-26 17:00:00+01:00,0.06,2.15,10.2,117.0,0.708
2025-11-26 18:00:00+01:00,0.001,2.129,8.2,18.0,0.75
2025-11-26 19:00:00+01:00,0.0,2.08,6.3,0.0,0.792
2025-11-26 20:00:00+01:00,0.0,1.838,6.1,0.0,0.833
2025-11-26 21:00:00+01:00,0.0,1.712,5.4,0.0,0.875
2025-11-26 22:00:00+01:00,0.0,1.518,5.3,0.0,0.917
2025-11-26 23:00:00+01:00,0.0,1.527,4.7,0.0,0.958
2025-11-27 00:00:00+01:00,0.0,1.301,4.8,0.0,0.0
2025-11-27 01:00:00+01:00,0.0,1.314,5.2,0.0,0.042
2025-11-27 02:00:00+01:00,0.0,0.752,4.4,0.0,0.083
2025-11-27 03:00:00+01:00,0.0,0.274,5.3,0.0,0.125
2025-11-27 04:00:00+01:00,0.0,0.232,6.0,0.0,0.167
2025-11-27 05:00:00+01:00,0.0,0.262,6.8,0.0,0.208
2025-11-27 06:00:00+01:00,0.0,0.296,6.8,0.0,0.25
2025-11-27 07:00:00+01:00,0.0,1.058,6.4,0.0,0.292
2025-11-27 08:00:00+01:00,0.025,1.282,5.9,0.0,0.333
2025-11-27 09:00:00+01:00,0.297,0.361,8.2,7.0,0.375
2025-11-27 10:00:00+01:00,1.723,0.38,9.3,91.0,0.417
2025-11-27 11:00:00+01:00,0.972,0.292,10.3,229.0,0.458
2025-11-27 12:00:00+01:00,2.9,0.849,10.9,318.0,0.5
2025-11-27 13:00:00+01:00,1.193,0.283,11.2,363.0,0.542
2025-11-27 14:00:00+01:00,0.828,0.763,11.4,329.0,0.583
2025-11-27 15:00:00+01:00,0.919,2.024,11.4,277.0,0.625
2025-11-27 16:00:00+01:00,0.302,2.21,11.0,250.0,0.667
2025-11-27 17:00:00+01:00,0.059,0.913,9.7,122.0,0.708
2025-11-27 18:00:00+01:00,0.001,0.404,7.3,17.0,0.75
2025-11-27 19:00:00+01:00,0.0,1.576,7.0,0.0,0.792
2025-11-27 20:00:00+01:00,0.0,2.122,5.9,0.0,0.833
2025-11-27 21:00:00+01:00,0.0,1.649,6.5,0.0,0.875
2025-11-27 22:00:00+01:00,0.0,2.572,6.4,0.0,0.917
2025-11-27 23:00:00+01:00,0.0,2.362,6.6,0.0,0.958
2025-11-28 00:00:00+01:00,0.0,1.369,6.1,0.0,0.0
2025-11-28 01:00:00+01:00,0.0,0.542,4.5,0.0,0.042
2025-11-28 02:00:00+01:00,0.0,0.296,3.7,0.0,0.083
2025-11-28 03:00:00+01:00,0.0,0.264,3.9,0.0,0.125
2025-11-28 04:00:00+01:00,0.0,0.286,4.3,0.0,0.167
2025-11-28 05:00:00+01:00,0.0,0.256,4.1,0.0,0.208
2025-11-28 06:00:00+01:00,0.0,0.276,3.3,0.0,0.25
2025-11-28 07:00:00+01:00,0.0,1.512,2.4,0.0,0.292
2025-11-28 08:00:00+01:00,0.087,2.15,1.2,0.0,0.333
2025-11-28 09:00:00+01:00,1.045,0.609,1.6,8.0,0.375
2025-11-28 10:00:00+01:00,2.462,0.401,5.1,98.0,0.417
2025-11-28 11:00:00+01:00,2.917,0.449,8.0,222.0,0.458
2025-11-28 12:00:00+01:00,2.947,0.775,9.9,327.0,0.5
2025-11-28 13:00:00+01:00,2.603,1.627,10.9,389.0,0.542
2025-11-28 14:00:00+01:00,1.815,0.575,11.4,395.0,0.583
2025-11-28 15:00:00+01:00,0.807,0.346,11.6,347.0,0.625
2025-11-28 16:00:00+01:00,0.223,0.382,11.5,254.0,0.667
2025-11-28 17:00:00+01:00,0.051,0.997,9.7,128.0,0.708
2025-11-28 18:00:00+01:00,0.001,2.225,7.2,18.0,0.75
2025-11-28 19:00:00+01:00,0.0,2.899,5.9,0.0,0.792
2025-11-28 20:00:00+01:00,0.0,3.293,4.8,0.0,0.833
2025-11-28 21:00:00+01:00,0.0,3.454,4.0,0.0,0.875
2025-11-28 22:00:00+01:00,0.0,3.03,3.1,0.0,0.917
2025-11-28 23:00:00+01:00,0.0,3.02,2.7,0.0,0.958
2025-11-29 00:00:00+01:00,0.0,3.239,2.5,0.0,0.0
2025-11-29 01:00:00+01:00,0.0,1.442,1.8,0.0,0.042
2025-11-29 02:00:00+01:00,0.0,0.798,1.1,0.0,0.083
2025-11-29 03:00:00+01:00,0.0,0.291,0.6,0.0,0.125
2025-11-29 04:00:00+01:00,0.0,0.256,-0.1,0.0,0.167
2025-11-29 05:00:00+01:00,0.0,0.287,-0.3,0.0,0.208
2025-11-29 06:00:00+01:00,0.0,0.21,-0.5,0.0,0.25
2025-11-29 07:00:00+01:00,0.001,1.85,-0.8,0.0,0.292
2025-11-29 08:00:00+01:00,0.141,2.033,-1.0,0.0,0.333
2025-11-29 09:00:00+01:00,1.399,0.473,-0.8,7.0,0.375
2025-11-29 10:00:00+01:00,1.751,0.418,2.0,100.0,0.417
2025-11-29 11:00:00+01:00,2.538,1.444,5.2,223.0,0.458
2025-11-29 12:00:00+01:00,2.736,1.603,7.8,320.0,0.5
2025-11-29 13:00:00+01:00,2.57,0.941,10.1,398.0,0.542
2025-11-29 14:00:00+01:00,1.673,0.52,11.3,399.0,0.583
2025-11-29 15:00:00+01:00,0.844,2.155,12.2,348.0,0.625
2025-11-29 16:00:00+01:00,0.264,2.809,12.0,241.0,0.667
2025-11-29 17:00:00+01:00,0.053,2.66,9.9,132.0,0.708
2025-11-29 18:00:00+01:00,0.001,2.676,7.1,18.0,0.75
2025-11-29 19:00:00+01:00,0.0,2.496,5.3,0.0,0.792
2025-11-29 20:00:00+01:00,0.0,2.751,4.7,0.0,0.833
2025-11-29 21:00:00+01:00,0.0,2.036,3.2,0.0,0.875
2025-11-29 22:00:00+01:00,0.0,2.411,2.3,0.0,0.917
2025-11-29 23:00:00+01:00,0.0,2.956,1.9,0.0,0.958
2025-11-30 00:00:00+01:00,0.0,2.792,1.9,0.0,0.0
2025-11-30 01:00:00+01:00,0.0,2.701,1.9,0.0,0.042
2025-11-30 02:00:00+01:00,0.0,3.073,1.9,0.0,0.083
2025-11-30 03:00:00+01:00,0.0,2.52,1.1,0.0,0.125
2025-11-30 04:00:00+01:00,0.0,1.261,0.8,0.0,0.167
2025-11-30 05:00:00+01:00,0.0,1.128,0.4,0.0,0.208
2025-11-30 06:00:00+01:00,0.0,1.094,0.2,0.0,0.25
2025-11-30 07:00:00+01:00,0.0,1.11,0.2,0.0,0.292
2025-11-30 08:00:00+01:00,0.098,1.108,0.6,0.0,0.333
2025-11-30 09:00:00+01:00,0.84,1.27,0.8,5.0,0.375
2025-11-30 10:00:00+01:00,1.919,1.853,2.4,69.0,0.417
2025-11-30 11:00:00+01:00,2.54,2.271,4.9,177.0,0.458
2025-11-30 12:00:00+01:00,1.972,2.125,7.9,306.0,0.5
2025-11-30 13:00:00+01:00,1.941,2.102,9.2,276.0,0.542
2025-11-30 14:00:00+01:00,1.085,0.781,10.1,297.0,0.583
2025-11-30 15:00:00+01:00,0.829,0.208,10.5,221.0,0.625
2025-11-30 16:00:00+01:00,0.448,0.238,10.5,176.0,0.667
2025-11-30 17:00:00+01:00,0.057,0.244,9.4,91.0,0.708
2025-11-30 18:00:00+01:00,0.001,1.895,7.0,13.0,0.75
2025-11-30 19:00:00+01:00,0.0,2.972,5.8,0.0,0.792
2025-11-30 20:00:00+01:00,0.0,2.31,5.5,0.0,0.833
2025-11-30 21:00:00+01:00,0.0,1.935,6.0,0.0,0.875
2025-11-30 22:00:00+01:00,0.0,2.072,6.3,0.0,0.917
2025-11-30 23:00:00+01:00,0.0,2.534,6.6,0.0,0.958
2025-12-01 00:00:00+01:00,0.0,1.355,6.5,0.0,0.0
2025-12-01 01:00:00+01:00,0.0,0.841,6.2,0.0,0.042
2025-12-01 02:00:00+01:00,0.0,0.299,6.1,0.0,0.083
2025-12-01 03:00:00+01:00,0.0,0.257,6.5,0.0,0.125
2025-12-01 04:00:00+01:00,0.0,0.28,6.4,0.0,0.167
2025-12-01 05:00:00+01:00,0.0,0.239,6.6,0.0,0.208
2025-12-01 06:00:00+01:00,0.0,0.249,6.5,0.0,0.25
2025-12-01 07:00:00+01:00,0.0,1.781,6.8,0.0,0.292
2025-12-01 08:00:00+01:00,0.004,1.903,7.3,0.0,0.333
